#
# This mask was generated by ch_frb_rfi/scripts/convert-bad-channel-mask.py
# on 2018-11-02.
#
570.703125,571.09375
570.3125,570.703125
569.921875,570.3125
569.53125,569.921875
569.140625,569.53125
568.75,569.140625
568.359375,568.75
567.96875,568.359375
567.578125,567.96875
567.1875,567.578125
566.796875,567.1875
566.40625,566.796875
566.015625,566.40625
565.625,566.015625
562.890625,563.28125
560.15625,560.546875
557.421875,557.8125
556.640625,557.03125
555.078125,555.46875
553.90625,554.296875
553.515625,553.90625
553.125,553.515625
552.734375,553.125
552.34375,552.734375
551.953125,552.34375
551.5625,551.953125
551.171875,551.5625
550.78125,551.171875
550.390625,550.78125
550.0,550.390625
549.609375,550.0
549.21875,549.609375
548.828125,549.21875
548.4375,548.828125
548.046875,548.4375
547.65625,548.046875
547.265625,547.65625
546.875,547.265625
546.484375,546.875
546.09375,546.484375
545.703125,546.09375
545.3125,545.703125
544.921875,545.3125
544.53125,544.921875
544.140625,544.53125
543.75,544.140625
543.359375,543.75
542.96875,543.359375
542.578125,542.96875
542.1875,542.578125
541.796875,542.1875
535.546875,535.9375
535.15625,535.546875
534.765625,535.15625
534.375,534.765625
533.984375,534.375
533.59375,533.984375
533.203125,533.59375
532.8125,533.203125
532.421875,532.8125
532.03125,532.421875
531.640625,532.03125
531.25,531.640625
530.859375,531.25
530.46875,530.859375
530.078125,530.46875
529.6875,530.078125
527.34375,527.734375
522.265625,522.65625
520.3125,520.703125
512.5,512.890625
511.71875,512.109375
511.328125,511.71875
507.03125,507.421875
505.859375,506.25
505.46875,505.859375
505.078125,505.46875
504.6875,505.078125
504.296875,504.6875
503.90625,504.296875
503.515625,503.90625
503.125,503.515625
502.734375,503.125
502.34375,502.734375
501.953125,502.34375
501.5625,501.953125
501.171875,501.5625
500.78125,501.171875
500.390625,500.78125
500.0,500.390625
499.609375,500.0
499.21875,499.609375
496.09375,496.484375
494.53125,494.921875
494.140625,494.53125
493.75,494.140625
493.359375,493.75
492.96875,493.359375
492.578125,492.96875
492.1875,492.578125
491.796875,492.1875
491.40625,491.796875
491.015625,491.40625
490.625,491.015625
490.234375,490.625
489.84375,490.234375
489.453125,489.84375
489.0625,489.453125
488.671875,489.0625
488.28125,488.671875
487.890625,488.28125
484.375,484.765625
483.984375,484.375
483.59375,483.984375
483.203125,483.59375
480.078125,480.46875
479.296875,479.6875
475.390625,475.78125
474.609375,475.0
471.875,472.265625
469.140625,469.53125
468.75,469.140625
468.359375,468.75
467.96875,468.359375
467.578125,467.96875
467.1875,467.578125
465.625,466.015625
464.84375,465.234375
464.453125,464.84375
464.0625,464.453125
462.890625,463.28125
462.109375,462.5
460.15625,460.546875
459.765625,460.15625
458.203125,458.59375
457.8125,458.203125
457.421875,457.8125
456.640625,457.03125
455.859375,456.25
455.078125,455.46875
453.90625,454.296875
453.125,453.515625
452.34375,452.734375
450.78125,451.171875
450.0,450.390625
448.4375,448.828125
446.09375,446.484375
445.703125,446.09375
445.3125,445.703125
442.1875,442.578125
440.234375,440.625
437.109375,437.5
436.328125,436.71875
435.546875,435.9375
435.15625,435.546875
434.375,434.765625
433.59375,433.984375
433.203125,433.59375
430.46875,430.859375
427.34375,427.734375
425.0,425.390625
424.21875,424.609375
422.265625,422.65625
420.3125,420.703125
419.53125,419.921875
419.140625,419.53125
418.75,419.140625
418.359375,418.75
417.96875,418.359375
417.578125,417.96875
414.84375,415.234375
414.453125,414.84375
414.0625,414.453125
413.28125,413.671875
412.890625,413.28125
412.5,412.890625
411.71875,412.109375
411.328125,411.71875
410.15625,410.546875
407.03125,407.421875
402.734375,403.125
402.34375,402.734375
401.953125,402.34375
401.5625,401.953125
401.171875,401.5625
400.78125,401.171875
400.390625,400.78125
400.0,400.390625
